,1. open,2. high,3. low,4. close,5. volume,ticker
2020-03-20,966.2142,978.9078,807.8608,925.0052,12551815.0,RELIANCE.BSE
2020-03-13,1128.829,1128.829,852.1526,1003.6152,22097942.0,RELIANCE.BSE
2020-03-06,1231.6478,1241.032,1125.7464,1151.5416,11120183.0,RELIANCE.BSE
2020-02-28,1339.1812,1339.1812,1201.3642,1204.6738,3461578.0,RELIANCE.BSE
2020-02-20,1350.9682,1367.2432,1321.954,1346.888,5434684.0,RELIANCE.BSE
2020-02-14,1296.5668,1360.9418,1279.385,1347.9308,5598319.0,RELIANCE.BSE
2020-02-07,1243.9788,1329.6156,1236.2718,1299.9668,4363767.0,RELIANCE.BSE
2020-01-31,1373.6808,1382.113,1276.1208,1279.9744,3463835.0,RELIANCE.BSE
2020-01-24,1458.003,1459.3176,1376.9448,1379.7102,3411329.0,RELIANCE.BSE
2020-01-17,1402.6494,1436.9224,1377.2622,1433.1596,3549950.0,RELIANCE.BSE
2020-01-10,1384.5156,1412.3964,1357.7684,1403.2842,3389039.0,RELIANCE.BSE
2020-01-03,1399.0228,1402.6494,1364.8858,1393.8092,4450642.0,RELIANCE.BSE
2019-12-27,1409.903,1429.8502,1369.9634,1398.252,5187419.0,RELIANCE.BSE
2019-12-20,1441.0024,1466.8432,1410.447,1450.16,4486202.0,RELIANCE.BSE
2019-12-13,1409.1324,1441.6372,1403.2388,1434.7916,4702405.0,RELIANCE.BSE
2019-12-06,1446.1706,1463.3978,1390.3638,1409.8576,4732458.0,RELIANCE.BSE
2019-11-29,1406.2762,1436.197,1403.5562,1406.1856,2573104.0,RELIANCE.BSE
2019-11-22,1334.0584,1425.1808,1314.6552,1402.1054,6719851.0,RELIANCE.BSE
2019-11-15,1305.6336,1347.7948,1290.5372,1332.1996,3051585.0,RELIANCE.BSE
2019-11-08,1329.2076,1333.877,1295.388,1310.4844,3508352.0,RELIANCE.BSE
2019-11-01,1307.6736,1350.5148,1306.631,1321.0474,4422539.0,RELIANCE.BSE
2019-10-25,1293.892,1306.5404,1254.315,1297.2014,3510814.0,RELIANCE.BSE
2019-10-18,1236.3626,1294.7534,1219.498,1283.2384,3080779.0,RELIANCE.BSE
2019-10-11,1187.764,1240.352,1172.4862,1226.2076,2822378.0,RELIANCE.BSE
2019-10-04,1187.764,1217.2314,1161.6512,1185.4518,2495262.0,RELIANCE.BSE
2019-09-27,1158.7498,1192.2068,1118.1302,1186.6306,6193094.0,RELIANCE.BSE
2019-09-20,1079.8678,1151.043,1063.774,1137.352,4694284.0,RELIANCE.BSE
2019-09-13,1107.9752,1124.2504,1093.7856,1111.194,2593101.0,RELIANCE.BSE
2019-09-06,1124.2956,1127.061,1074.881,1108.4286,3773099.0,RELIANCE.BSE
2019-08-30,1173.257,1173.257,1106.9326,1131.8666,4062819.0,RELIANCE.BSE
2019-08-23,1161.2886,1175.6596,1112.3274,1156.8912,3845110.0,RELIANCE.BSE
2019-08-16,1124.2956,1182.3238,1110.9672,1158.2058,6495448.0,RELIANCE.BSE
2019-08-09,1067.6276,1067.6276,993.415,1053.5738,6015279.0,RELIANCE.BSE
2019-08-02,1105.6178,1107.5218,1042.8748,1073.7024,4336236.0,RELIANCE.BSE
2019-07-26,1139.664,1173.257,1097.1402,1100.8124,4928641.0,RELIANCE.BSE
2019-07-19,1165.0966,1175.7956,1127.0158,1132.4558,3015608.0,RELIANCE.BSE
2019-07-12,1143.3362,1178.5158,1128.9198,1161.1072,3512873.0,RELIANCE.BSE
2019-07-05,1139.7094,1170.7636,1130.6424,1144.7868,3391818.0,RELIANCE.BSE
2019-06-28,1149.683,1182.7772,1131.5944,1135.176,3643407.0,RELIANCE.BSE
2019-06-21,1197.9188,1198.1908,1144.8776,1159.8378,4027794.0,RELIANCE.BSE
2019-06-14,1196.7402,1213.6952,1187.3106,1194.0654,3251658.0,RELIANCE.BSE
2019-06-07,1210.4312,1244.8854,1183.7746,1192.5694,3308252.0,RELIANCE.BSE
2019-05-31,1211.3378,1215.7806,1182.7772,1205.671,5118261.0,RELIANCE.BSE
2019-05-24,1191.3,1262.1126,1181.0544,1212.0632,13787834.0,RELIANCE.BSE
2019-05-17,1133.7252,1158.6592,1112.5086,1147.5976,6437058.0,RELIANCE.BSE
2019-05-10,1268.4594,1271.1794,1128.829,1133.8158,11355524.0,RELIANCE.BSE
2019-05-03,1264.8326,1284.7798,1239.4452,1275.7582,5005873.0,RELIANCE.BSE
2019-04-26,1236.7252,1279.249,1215.8714,1261.6138,5622725.0,RELIANCE.BSE
2019-04-18,1219.226,1257.579,1209.4792,1253.8616,3681041.0,RELIANCE.BSE
2019-04-12,1228.2024,1229.9704,1198.2816,1216.7326,5657697.0,RELIANCE.BSE
2019-04-05,1240.8506,1275.2596,1218.2288,1228.6556,6394005.0,RELIANCE.BSE
2019-03-29,1205.9884,1248.5122,1194.2468,1235.8638,5942118.0,RELIANCE.BSE
2019-03-22,1201.455,1257.2164,1201.455,1216.8686,5896015.0,RELIANCE.BSE
2019-03-15,1152.2216,1234.4132,1149.7736,1199.1882,11958419.0,RELIANCE.BSE
2019-03-08,1112.2366,1159.6566,1104.5298,1148.4136,4956577.0,RELIANCE.BSE
2019-03-01,1120.4876,1127.9224,1093.6042,1112.2366,5012999.0,RELIANCE.BSE
2019-02-22,1129.101,1139.4374,1098.2736,1117.5862,7774573.0,RELIANCE.BSE
2019-02-15,1157.8432,1157.8432,1101.6284,1127.469,5042573.0,RELIANCE.BSE
2019-02-08,1129.3278,1197.6016,1128.829,1158.1606,9590227.0,RELIANCE.BSE
2019-02-01,1136.0826,1138.304,1079.4598,1130.9144,6792520.0,RELIANCE.BSE
2019-01-25,1082.4972,1145.1496,1078.7344,1129.9624,9256849.0,RELIANCE.BSE
2019-01-18,994.367,1078.2812,984.892,1072.569,8016083.0,RELIANCE.BSE
2019-01-11,1002.0284,1013.6342,987.8388,995.455,3708184.0,RELIANCE.BSE
2019-01-04,1021.9756,1027.6424,980.3586,996.4976,3243959.0,RELIANCE.BSE
2018-12-28,998.991,1029.9092,967.0302,1020.7516,3115867.0,RELIANCE.BSE
2018-12-21,1010.6874,1039.5654,992.8256,995.863,5922954.0,RELIANCE.BSE
2018-12-14,1008.8286,1021.2504,956.8754,1008.0126,8308053.0,RELIANCE.BSE
2018-12-07,1062.686,1064.454,1005.61,1027.5064,2568910.0,RELIANCE.BSE
2018-11-30,1006.3806,1075.3344,995.591,1059.1952,5067993.0,RELIANCE.BSE
2018-11-22,1026.3732,1047.635,997.359,999.9432,3729343.0,RELIANCE.BSE
2018-11-16,995.999,1023.925,971.065,1022.293,4102678.0,RELIANCE.BSE
2018-11-09,1002.7992,1009.418,984.6654,991.3296,766667.0,RELIANCE.BSE
2018-11-06,973.785,1008.194,965.1716,1000.4872,11535147.0,RELIANCE.BSE
2018-11-02,949.9392,991.1482,949.3044,974.0118,18068287.0,RELIANCE.BSE
2018-10-26,1007.3326,1010.778,922.1038,947.219,6280904.0,RELIANCE.BSE
2018-10-19,1027.5518,1070.7556,973.0144,998.855,7625358.0,RELIANCE.BSE
2018-10-12,950.9818,1023.653,929.5386,1021.2956,7201853.0,RELIANCE.BSE
2018-10-05,1140.7974,1142.4294,942.5496,951.8886,6953781.0,RELIANCE.BSE
2018-09-28,1102.535,1152.4936,1084.1746,1140.7974,4490007.0,RELIANCE.BSE
2018-09-21,1135.0852,1135.0852,1072.7956,1103.3058,4268332.0,RELIANCE.BSE
2018-09-14,1156.0298,1157.6164,1115.0928,1135.9012,2953902.0,RELIANCE.BSE
2018-09-07,1132.4558,1160.4726,1097.095,1157.6164,7768974.0,RELIANCE.BSE
2018-08-31,1160.6086,1204.7644,1121.621,1125.157,8946084.0,RELIANCE.BSE
2018-08-24,1093.9216,1160.5632,1093.9216,1158.7952,3496569.0,RELIANCE.BSE
2018-08-17,1090.7482,1102.8978,1072.6596,1091.1562,2122378.0,RELIANCE.BSE
2018-08-10,1069.8942,1116.5888,1065.2248,1091.6548,3342730.0,RELIANCE.BSE
2018-08-03,1029.9998,1090.7028,1021.477,1066.9474,5953631.0,RELIANCE.BSE
2018-07-27,1024.2878,1030.9066,1001.4844,1024.197,2781297.0,RELIANCE.BSE
2018-07-20,995.591,1032.04,969.3876,1023.245,4519854.0,RELIANCE.BSE
2018-07-13,893.543,1003.9326,891.5484,994.4122,7166672.0,RELIANCE.BSE
2018-07-06,882.2094,914.3968,868.201,885.3828,4840292.0,RELIANCE.BSE
2018-06-29,922.1038,922.1038,853.5126,882.164,3117022.0,RELIANCE.BSE
2018-06-22,916.4822,939.1496,900.3886,917.8424,16089943.0,RELIANCE.BSE
2018-06-15,892.5004,927.9972,886.9242,919.2476,4293289.0,RELIANCE.BSE
2018-06-08,847.5738,894.4498,845.0352,891.639,5931866.0,RELIANCE.BSE
2018-06-01,837.3736,847.6646,822.4586,842.4964,12345364.0,RELIANCE.BSE
2018-05-25,845.0352,848.1178,824.2266,835.7416,2308211.0,RELIANCE.BSE
2018-05-18,901.1592,906.0554,844.5818,846.3044,7390018.0,RELIANCE.BSE
2018-05-11,868.609,897.7592,867.249,896.263,3403871.0,RELIANCE.BSE
2018-05-04,892.8176,899.4366,861.0382,864.8916,2743931.0,RELIANCE.BSE
2018-04-27,840.7736,916.3916,839.595,901.93,5490599.0,RELIANCE.BSE
2018-04-20,847.7552,859.7688,835.4696,841.4536,2622693.0,RELIANCE.BSE
2018-04-13,827.7626,853.558,826.3572,851.246,4757603.0,RELIANCE.BSE
2018-04-06,807.4074,831.616,803.418,824.8612,3463031.0,RELIANCE.BSE
2018-03-28,809.5382,825.1332,798.794,800.426,2406443.0,RELIANCE.BSE
2018-03-23,819.4664,825.632,804.234,809.5382,4115965.0,RELIANCE.BSE
2018-03-16,833.1574,848.0726,803.69,816.4744,3270765.0,RELIANCE.BSE
2018-03-09,856.3688,861.2648,805.4128,826.9466,3571810.0,RELIANCE.BSE
2018-03-01,848.7526,869.3344,848.7526,859.2702,1908737.0,RELIANCE.BSE
2018-02-23,834.4268,849.5686,829.0774,846.8484,1997925.0,RELIANCE.BSE
2018-02-16,817.0184,856.822,817.0184,835.6962,2699663.0,RELIANCE.BSE
2018-02-09,812.213,826.9014,790.7244,814.1624,5294153.0,RELIANCE.BSE
2018-02-02,875.8626,885.4282,818.741,821.1892,6115635.0,RELIANCE.BSE
2018-01-25,859.9954,897.6232,852.3792,874.5478,6677027.0,RELIANCE.BSE
2018-01-19,861.5368,868.201,823.2746,842.6324,4521698.0,RELIANCE.BSE
2018-01-12,837.8722,863.033,837.419,858.4088,4178307.0,RELIANCE.BSE
2018-01-05,835.9682,840.683,822.5946,836.8748,6394388.0,RELIANCE.BSE
2017-12-29,836.8748,849.3418,832.4322,835.1068,4575607.0,RELIANCE.BSE
2017-12-22,831.4348,844.355,781.2948,832.7948,4606807.0,RELIANCE.BSE
2017-12-15,834.8802,845.9418,823.1838,834.0642,6008876.0,RELIANCE.BSE
2017-12-08,830.3014,849.5686,812.3036,835.0162,5722140.0,RELIANCE.BSE
2017-12-01,859.5422,866.569,823.2746,824.952,3358444.0,RELIANCE.BSE
2017-11-24,825.088,869.5158,820.7812,860.9022,4818885.0,RELIANCE.BSE
2017-11-17,801.0606,838.4616,791.5404,824.816,5628881.0,RELIANCE.BSE
2017-11-10,855.9154,856.822,798.2046,801.0606,3680579.0,RELIANCE.BSE
2017-11-03,844.1284,868.065,844.1284,857.366,5262397.0,RELIANCE.BSE
2017-10-27,826.1306,868.7904,824.9972,842.723,12325968.0,RELIANCE.BSE
2017-10-18,797.7966,831.4348,781.3402,828.488,3985291.0,RELIANCE.BSE
2017-10-13,758.7636,807.8608,750.966,794.8952,4548450.0,RELIANCE.BSE
2017-10-06,718.4158,760.6222,712.885,758.7636,3336238.0,RELIANCE.BSE
2017-09-29,741.5818,750.4674,707.2182,709.1676,6709623.0,RELIANCE.BSE
2017-09-22,767.9664,790.7244,738.0456,741.2192,4201996.0,RELIANCE.BSE
2017-09-15,743.8486,781.0228,739.9044,764.7024,5561973.0,RELIANCE.BSE
2017-09-08,1464.3044,1498.2146,736.9576,740.9018,14089929.0,RELIANCE.BSE
2017-09-01,1431.6634,1465.1656,1387.2358,1459.1816,4211200.0,RELIANCE.BSE
2017-08-24,1429.8954,1443.6318,1408.9962,1421.146,3857610.0,RELIANCE.BSE
2017-08-18,1411.263,1447.848,1405.8682,1428.3996,3988487.0,RELIANCE.BSE
2017-08-11,1477.5422,1479.718,1392.2226,1402.2416,4823744.0,RELIANCE.BSE
2017-08-04,1450.7494,1509.6388,1443.0878,1471.1046,5391290.0,RELIANCE.BSE
2017-07-28,1454.3308,1478.9022,1431.6634,1445.4906,9278265.0,RELIANCE.BSE
2017-07-21,1391.1344,1443.6318,1370.9152,1438.1918,11485224.0,RELIANCE.BSE
2017-07-14,1352.7816,1390.8626,1348.248,1388.1876,9471194.0,RELIANCE.BSE
2017-07-07,1258.4858,1357.3148,1244.0694,1351.6934,8117198.0,RELIANCE.BSE
2017-06-30,1298.3802,1305.679,1246.7894,1251.4588,3475661.0,RELIANCE.BSE
2017-06-23,1262.0218,1309.2604,1261.2058,1301.1002,12491730.0,RELIANCE.BSE
2017-06-16,1205.4444,1264.8326,1186.8572,1258.3498,22865208.0,RELIANCE.BSE
2017-06-09,1201.3644,1225.8448,1186.4946,1210.8844,3349391.0,RELIANCE.BSE
2017-06-02,1212.5166,1240.352,1193.7482,1201.1376,5497991.0,RELIANCE.BSE
2017-05-26,1199.143,1218.6368,1174.1636,1211.1566,4201463.0,RELIANCE.BSE
2017-05-19,1228.1116,1248.5122,1188.7614,1195.4708,3638666.0,RELIANCE.BSE
2017-05-12,1204.6282,1246.6534,1196.8308,1224.8022,8041151.0,RELIANCE.BSE
2017-05-05,1269.4568,1271.1794,1201.4096,1204.6282,4243415.0,RELIANCE.BSE
2017-04-28,1278.433,1328.3008,1260.7524,1264.6512,8587606.0,RELIANCE.BSE
2017-04-21,1240.08,1287.4998,1231.5116,1269.1394,7666541.0,RELIANCE.BSE
2017-04-13,1283.873,1291.7614,1222.218,1237.0426,6706281.0,RELIANCE.BSE
2017-04-07,1207.7112,1313.3406,1207.7112,1274.3982,14608176.0,RELIANCE.BSE
2017-03-31,1149.275,1211.338,1118.9462,1196.1056,15762945.0,RELIANCE.BSE
2017-03-24,1179.6038,1183.2306,1131.1412,1166.1848,1589670451.0,RELIANCE.BSE
2017-03-17,1193.1588,1196.695,1163.51,1179.2864,1576827617.0,RELIANCE.BSE
2017-03-10,1149.683,1202.951,1143.7894,1161.8326,1618453250.0,RELIANCE.BSE
2017-03-03,1076.2412,1167.6354,1076.2412,1141.0242,22207354.0,RELIANCE.BSE
2017-02-23,970.1584,1108.2472,966.7584,1072.2518,19909313.0,RELIANCE.BSE
2017-02-17,937.5176,977.3212,926.6372,975.0092,4852786.0,RELIANCE.BSE
2017-02-10,939.3762,946.4938,927.544,934.1628,4375216.0,RELIANCE.BSE
2017-02-03,929.4932,955.5606,929.2666,937.2456,6778974.0,RELIANCE.BSE
2017-01-27,928.4506,938.4242,919.429,929.4932,4769638.0,RELIANCE.BSE
2017-01-20,989.5614,991.7828,928.8132,929.992,8014658.0,RELIANCE.BSE
2017-01-13,978.3186,994.2764,971.1556,988.4282,3352651.0,RELIANCE.BSE
2017-01-06,980.4492,994.639,965.9422,972.6064,4527532.0,RELIANCE.BSE
2016-12-30,957.102,983.4866,947.4912,979.316,8999607.0,RELIANCE.BSE
2016-12-23,959.278,968.753,952.3418,959.4142,10928182.0,RELIANCE.BSE
2016-12-16,931.0346,967.2568,926.7732,958.87,4962436.0,RELIANCE.BSE
2016-12-09,901.2498,933.5282,895.4018,930.6266,2099086.0,RELIANCE.BSE
2016-12-02,901.9754,919.9278,892.183,902.4286,4334824.0,RELIANCE.BSE
2016-11-25,895.8098,914.397,891.7298,900.9324,4517846.0,RELIANCE.BSE
2016-11-18,908.3222,908.3222,884.7936,895.3564,6543390.0,RELIANCE.BSE
2016-11-11,916.981,932.44,845.0352,907.9594,4638821.0,RELIANCE.BSE
2016-11-04,952.9312,956.558,907.1886,911.949,2560196.0,RELIANCE.BSE
2016-10-28,968.345,973.7852,945.859,955.198,2890716.0,RELIANCE.BSE
2016-10-21,978.3186,996.4524,959.278,965.081,7161476.0,RELIANCE.BSE
2016-10-14,991.647,991.647,953.8832,977.5932,3499131.0,RELIANCE.BSE
2016-10-10,1010.9594,1017.3062,990.8308,993.687,661354.0,RELIANCE.BSE
2016-10-07,983.3054,1019.845,976.4598,1006.3806,15199515.0,RELIANCE.BSE
2016-09-30,999.6258,1023.5624,967.4384,981.1292,8907606.0,RELIANCE.BSE
2016-09-23,974.601,1005.7006,967.4384,1000.0338,15223520.0,RELIANCE.BSE
2016-09-16,937.5176,991.2388,929.4478,975.281,10374485.0,RELIANCE.BSE
2016-09-09,924.8238,951.7072,919.3836,946.3124,4580257.0,RELIANCE.BSE
2016-09-02,931.8052,973.3772,909.5008,918.341,14730711.0,RELIANCE.BSE
2016-08-26,922.9198,933.8908,911.3142,931.8052,4618659.0,RELIANCE.BSE
2016-08-19,938.4242,946.5844,913.2636,920.1544,4425221.0,RELIANCE.BSE
2016-08-12,922.2398,944.5444,906.9166,938.3788,4778200.0,RELIANCE.BSE
2016-08-05,921.6958,925.5946,892.6362,919.8822,3330937.0,RELIANCE.BSE
2016-07-29,921.197,937.6534,913.7622,920.7438,8826443.0,RELIANCE.BSE
2016-07-22,931.1708,942.0508,894.087,920.109,6360655.0,RELIANCE.BSE
2016-07-15,895.855,925.4132,893.543,918.069,5449281.0,RELIANCE.BSE
2016-07-08,886.743,909.2286,885.1108,888.6468,3845528.0,RELIANCE.BSE
2016-07-01,861.2196,886.5162,855.9154,882.7988,3988948.0,RELIANCE.BSE
2016-06-24,874.9558,902.1566,847.2112,862.7156,8164131.0,RELIANCE.BSE
2016-06-17,879.4894,892.9992,874.0492,882.4362,3393071.0,RELIANCE.BSE
2016-06-10,869.5158,892.3644,861.537,884.612,4286133.0,RELIANCE.BSE
2016-06-03,884.0226,889.871,857.0488,868.5638,3701547.0,RELIANCE.BSE
2016-05-27,850.8378,884.6574,839.323,881.892,5475024.0,RELIANCE.BSE
2016-05-20,886.9694,891.5482,845.3524,846.9392,4412961.0,RELIANCE.BSE
2016-05-13,884.0226,899.8444,880.3962,886.743,3468034.0,RELIANCE.BSE
2016-05-06,889.8256,901.8846,877.2226,878.7186,4901979.0,RELIANCE.BSE
2016-04-29,945.4056,947.4004,886.6068,890.8682,9746014.0,RELIANCE.BSE
2016-04-22,966.033,970.1584,934.344,941.8244,4486905.0,RELIANCE.BSE
2016-04-13,938.6056,968.6168,936.8828,966.033,3157785.0,RELIANCE.BSE
2016-04-08,939.467,955.6512,926.8184,941.0082,3395692.0,RELIANCE.BSE
2016-04-01,932.984,957.4194,920.7438,937.2002,5147303.0,RELIANCE.BSE
2016-03-23,931.352,954.2912,927.544,933.3014,3452128.0,RELIANCE.BSE
2016-03-18,923.1464,939.6936,911.586,929.5388,6425409.0,RELIANCE.BSE
2016-03-11,912.1302,947.4912,912.1302,920.8798,5633295.0,RELIANCE.BSE
2016-03-04,862.3528,923.0104,848.934,912.5836,20570367.0,RELIANCE.BSE
2016-02-26,857.6382,877.5852,853.83,861.809,16270634.0,RELIANCE.BSE
2016-02-19,835.0616,877.4494,831.5254,856.414,5618456.0,RELIANCE.BSE
2016-02-12,881.212,892.4098,805.594,821.7332,9733815.0,RELIANCE.BSE
2016-02-05,942.9576,943.8644,873.1426,881.5748,6313366.0,RELIANCE.BSE
2016-01-29,914.1248,942.4136,903.1992,938.4694,4239452.0,RELIANCE.BSE
2016-01-22,972.9236,981.4466,886.8788,910.2716,14391931.0,RELIANCE.BSE
2016-01-15,916.6636,987.8388,916.6636,973.0144,16669951.0,RELIANCE.BSE
2016-01-08,912.1302,941.1444,895.175,928.4958,35943358.0,RELIANCE.BSE
2016-01-01,910.3168,924.8238,906.69,920.6078,4904458.0,RELIANCE.BSE
2015-12-24,896.3084,913.9436,892.183,907.506,3653094.0,RELIANCE.BSE
2015-12-18,858.1822,918.7036,858.1822,899.4818,6102679.0,RELIANCE.BSE
2015-12-11,876.7694,882.1188,827.808,863.3956,6165484.0,RELIANCE.BSE
2015-12-04,885.972,896.0364,872.1452,875.6358,4080269.0,RELIANCE.BSE
2015-11-27,859.134,899.4366,857.4114,887.695,3492602.0,RELIANCE.BSE
2015-11-20,842.315,863.2596,825.088,857.6834,5364547.0,RELIANCE.BSE
2015-11-13,832.3414,849.7046,829.6214,843.403,1111566.0,RELIANCE.BSE
2015-11-10,847.7552,872.4626,831.4348,835.923,2203821.0,RELIANCE.BSE
2015-11-06,857.8196,884.0226,845.9872,863.577,3756020.0,RELIANCE.BSE
2015-10-30,868.6544,873.1426,843.539,859.406,2946369.0,RELIANCE.BSE
2015-10-23,853.7392,883.1162,853.7392,866.6596,6214159.0,RELIANCE.BSE
2015-10-16,806.954,829.3494,800.6072,827.0826,3479607.0,RELIANCE.BSE
2015-10-09,784.2868,831.4348,782.0202,803.6446,5937362.0,RELIANCE.BSE
2015-10-01,759.7156,791.087,749.4246,781.8388,7002105.0,RELIANCE.BSE
2015-09-24,797.8872,804.914,757.1314,759.7156,8267295.0,RELIANCE.BSE
2015-09-18,781.3854,815.1144,772.5906,811.5782,5731029.0,RELIANCE.BSE
2015-09-11,758.8994,796.5272,748.9258,780.7054,6498894.0,RELIANCE.BSE
2015-09-04,789.047,789.9084,748.2458,757.6302,9024262.0,RELIANCE.BSE
2015-08-28,806.954,806.954,742.579,789.9084,10384682.0,RELIANCE.BSE
2015-08-21,876.7694,876.8146,813.6182,822.64,7424843.0,RELIANCE.BSE
2015-08-14,893.0898,897.4418,844.3552,876.8146,5881257.0,RELIANCE.BSE
2015-08-07,907.7328,918.6584,884.2948,892.4098,5784631.0,RELIANCE.BSE
2015-07-31,931.1708,938.4242,897.623,908.186,6672289.0,RELIANCE.BSE
2015-07-24,930.3546,967.4384,909.3194,929.4026,9274507.0,RELIANCE.BSE
2015-07-17,907.5966,934.7974,902.3832,926.7732,8675062.0,RELIANCE.BSE
2015-07-10,906.69,923.781,892.455,908.0954,7756987.0,RELIANCE.BSE
2015-07-03,893.0898,924.7784,881.8468,912.8102,10530363.0,RELIANCE.BSE
2015-06-26,903.8792,919.2022,893.2256,906.2822,12714168.0,RELIANCE.BSE
2015-06-19,810.3088,912.1302,806.954,903.5166,15824764.0,RELIANCE.BSE
2015-06-12,824.0,825.6774,792.4472,806.1834,6153212.0,RELIANCE.BSE
2015-06-05,795.1672,832.7948,795.1672,821.5064,8175644.0,RELIANCE.BSE
2015-05-29,817.245,822.9118,791.903,795.3032,5624952.0,RELIANCE.BSE
2015-05-22,794.4418,830.0748,791.5404,818.4238,6617315.0,RELIANCE.BSE
2015-05-15,808.7676,815.069,777.8494,792.4016,6842053.0,RELIANCE.BSE
2015-05-08,786.1002,817.6076,779.7534,806.8634,8787596.0,RELIANCE.BSE
2015-04-30,798.794,804.6874,769.145,782.3374,5514637.0,RELIANCE.BSE
2015-04-24,849.1604,850.4298,786.6442,797.3432,8774594.0,RELIANCE.BSE
2015-04-17,823.6374,855.734,814.7518,840.3656,7854727.0,RELIANCE.BSE
2015-04-10,757.3582,822.0958,744.8006,819.3306,11001270.0,RELIANCE.BSE
2015-04-01,739.859,759.8062,722.4054,756.6782,4121736.0,RELIANCE.BSE
2015-03-27,776.444,782.8816,726.712,736.0058,8279600.0,RELIANCE.BSE
2015-03-20,774.3134,794.2604,762.5262,774.5854,7736601.0,RELIANCE.BSE
2015-03-13,801.514,808.5862,767.9664,770.8224,6630124.0,RELIANCE.BSE
2015-03-05,788.6842,824.1812,776.2628,801.8766,7104580.0,RELIANCE.BSE
2015-02-27,788.639,794.6232,758.9902,775.8092,11508289.0,RELIANCE.BSE
2015-02-20,834.1548,837.7362,790.6336,791.7672,5469571.0,RELIANCE.BSE
2015-02-13,818.7412,834.1548,781.9296,831.6162,7204529.0,RELIANCE.BSE
2015-02-06,829.7574,855.0994,819.6476,825.496,9339360.0,RELIANCE.BSE
2015-01-30,807.1356,847.0752,798.7032,829.9388,6260099.0,RELIANCE.BSE
2015-01-23,788.8204,824.3626,778.8922,804.1888,8266342.0,RELIANCE.BSE
2015-01-16,782.0202,792.4924,753.55,787.9136,10367460.0,RELIANCE.BSE
2015-01-09,802.9194,807.7702,754.4568,780.1616,13173603.0,RELIANCE.BSE
2015-01-02,805.594,816.4744,795.7566,802.9646,6519840.0,RELIANCE.BSE
2014-12-26,818.9224,821.8692,798.114,806.0476,5687882.0,RELIANCE.BSE
2014-12-19,794.4418,823.8186,779.708,816.157,12421735.0,RELIANCE.BSE
2014-12-12,872.5078,873.0518,798.6578,801.106,8534631.0,RELIANCE.BSE
2014-12-05,897.0792,899.1644,866.3422,868.337,5593541.0,RELIANCE.BSE
2014-11-28,906.69,921.3784,883.1162,898.3938,6828190.0,RELIANCE.BSE
2014-11-21,878.5826,906.5992,876.7238,904.378,4129306.0,RELIANCE.BSE
2014-11-14,890.687,896.8072,874.1852,878.7186,4649054.0,RELIANCE.BSE
2014-11-07,908.5034,914.397,887.1962,889.3724,3498614.0,RELIANCE.BSE
2014-10-31,869.697,909.138,840.5016,905.9648,8350565.0,RELIANCE.BSE
2014-10-22,850.0672,862.1716,827.5812,857.6834,6563891.0,RELIANCE.BSE
2014-10-17,871.329,888.5562,839.2324,850.6112,7358748.0,RELIANCE.BSE
2014-10-10,842.2244,877.9932,836.0588,870.6944,5678921.0,RELIANCE.BSE
2014-10-01,850.8378,859.7688,838.8696,840.3204,4232079.0,RELIANCE.BSE
2014-09-26,901.2498,903.0634,832.4322,846.4858,8552206.0,RELIANCE.BSE
2014-09-19,915.6664,920.517,886.743,901.794,4383349.0,RELIANCE.BSE
2014-09-12,934.3894,951.9338,905.7834,920.9252,4107618.0,RELIANCE.BSE
2014-09-05,909.546,938.3334,903.3354,929.5388,5589277.0,RELIANCE.BSE
2014-08-28,906.69,914.4876,892.4098,906.01,4106935.0,RELIANCE.BSE
2014-08-22,906.69,927.7706,898.5298,904.8766,5008505.0,RELIANCE.BSE
2014-08-14,892.183,910.5886,885.1108,908.4128,4189018.0,RELIANCE.BSE
2014-08-08,890.0068,904.7406,880.94,888.9188,6328428.0,RELIANCE.BSE
2014-08-01,928.2694,928.2694,885.8362,887.1508,4668768.0,RELIANCE.BSE
2014-07-25,906.69,945.2244,902.1566,926.4106,8010418.0,RELIANCE.BSE
2014-07-18,879.4894,904.4234,869.5158,885.5642,5654374.0,RELIANCE.BSE
2014-07-11,938.3334,940.2376,873.9132,876.7694,9849514.0,RELIANCE.BSE
2014-07-04,918.6584,940.0562,885.8362,935.6588,6845404.0,RELIANCE.BSE
2014-06-27,934.0268,963.5394,913.6262,918.5222,7404673.0,RELIANCE.BSE
2014-06-20,981.1292,999.127,935.5682,941.0082,9756715.0,RELIANCE.BSE
2014-06-13,1023.7892,1026.4638,972.3344,980.9934,6565818.0,RELIANCE.BSE
2014-06-06,973.0144,1027.0986,964.8542,1015.3568,7540973.0,RELIANCE.BSE
2014-05-30,1029.0932,1033.6266,962.9048,965.761,5507070.0,RELIANCE.BSE
2014-05-23,984.6654,1025.4666,973.7852,1022.6104,9223246.0,RELIANCE.BSE
2014-05-16,904.378,1035.8934,902.1566,979.6786,20289954.0,RELIANCE.BSE
2014-05-09,843.2218,905.7834,838.6884,904.2874,10437504.0,RELIANCE.BSE
2014-05-02,859.4514,870.4224,839.1416,841.6804,3136411.0,RELIANCE.BSE
2014-04-25,877.812,896.6256,856.8222,858.9982,6769538.0,RELIANCE.BSE
2014-04-17,864.7556,872.9612,849.5234,869.289,6263650.0,RELIANCE.BSE
